participant_code,include_all_contacts,diary_contact_idx,contact_age_or_range,contact_age_or_mid_range,contact_gender,contact_member,skin_contact,non_physical_contact,total_time,house_contact,work_contact,school_contact,transport_contact,other_contact,how_often,record_time,record_date
88326854,1,14,2,25.5,2,5,9001,2,5,9001,2,9001,9001,9001,1,736696.563888889,91
88326854,1,15,2,25.5,2,5,9001,2,5,9001,2,9001,9001,9001,1,736696.564583333,91
88326854,1,16,2,25.5,2,5,9001,2,5,9001,2,9001,9001,9001,1,736696.564583333,91
88326854,1,17,2,35.5,2,997,9001,2,2,9001,9001,9001,4,9001,1,736696.564583333,91
88326854,1,18,2,35.5,1,997,9001,2,4,9001,9001,9001,4,9001,5,736696.565277778,91
88326854,1,19,2,55.5,2,997,1,9001,1,9001,9001,9001,9001,997,1,736696.565277778,91
88326854,1,20,2,55.5,2,997,1,9001,1,9001,9001,9001,9001,997,2,736696.565972222,91
88326854,1,21,2,25.5,1,997,1,9001,1,9001,9001,9001,9001,997,2,736696.565972222,91
52514473,997,1,2,43,2,1,1,2,5,1,9001,9001,9001,9001,1,736696.65,33
52514473,997,2,2,43,1,1,1,2,4,1,9001,9001,9001,9001,1,736696.65,33
52514473,997,3,2,28,2,1,1,2,5,1,9001,9001,9001,9001,1,736696.650694444,33
52514473,997,4,2,8,999,3,1,2,5,9001,9001,3,9001,9001,1,736696.651388889,33
13310788,1,1,1,80,2,1,1,9001,4,1,9001,9001,9001,9001,1,736696.814583333,27
97632983,1,1,1,62,2,1,1,2,5,1,9001,9001,9001,9001,1,736696.527083333,15
97632983,1,2,1,66,1,997,9001,2,2,9001,9001,9001,9001,997,1,736696.527777778,15
97632983,1,3,1,67,1,997,9001,2,2,9001,9001,9001,9001,997,1,736696.527777778,15
97632983,1,4,1,60,1,997,9001,2,2,9001,9001,9001,9001,997,3,736696.527777778,15
97632983,1,5,1,70,1,997,9001,2,3,9001,9001,9001,9001,9001,4,736696.528472222,15
46464610,1,1,2,33,2,1,1,2,3,1,9001,9001,9001,9001,1,736696.484722222,25
65878115,1,1,1,63,1,1,1,9001,5,1,9001,9001,9001,9001,1,736696.667361111,18
65878115,1,2,1,29,2,1,9001,2,5,1,9001,9001,9001,9001,1,736696.668055556,18
65878115,1,3,1,27,2,1,9001,2,5,1,9001,9001,9001,9001,1,736696.668055556,18
65878115,1,4,1,32,2,1,9001,2,4,9001,9001,9001,9001,9001,2,736696.668055556,18
65878115,1,5,1,40,1,997,9001,2,999,9001,9001,9001,9001,997,3,736696.669444444,18
65878115,1,6,1,30,2,997,9001,2,999,9001,9001,9001,9001,997,2,736696.670138889,18
65878115,1,7,1,50,2,997,9001,2,999,9001,9001,9001,9001,9001,1,736696.670833333,18
65878115,1,8,1,32,2,997,9001,2,999,9001,9001,9001,4,9001,2,736696.671527778,18
66751965,1,1,2,18,1,997,9001,2,3,9001,9001,9001,9001,997,5,736696.465277778,119
66751965,1,2,2,18,1,997,9001,2,3,9001,9001,9001,9001,997,5,736696.465277778,119
66751965,1,3,2,18,1,997,9001,2,3,9001,9001,9001,9001,997,5,736696.465972222,119
66751965,1,4,2,18,1,997,9001,2,3,9001,9001,9001,9001,997,5,736696.465972222,119
66751965,1,5,2,18,1,997,9001,2,3,9001,9001,9001,9001,997,5,736696.465972222,119
66751965,1,6,1,23,1,3,1,2,5,1,9001,9001,9001,9001,1,736696.466666667,119
66751965,1,7,1,22,2,3,1,2,4,9001,9001,9001,9001,9001,1,736696.466666667,119
66751965,1,8,1,22,2,3,1,2,4,9001,2,3,9001,9001,1,736696.467361111,119
66751965,1,9,2,18,2,997,9001,2,3,9001,9001,9001,9001,997,4,736696.467361111,119
66751965,1,10,1,48,2,1,1,2,5,1,9001,9001,9001,9001,1,736696.468055556,119
11841028,1,1,1,19,2,1,9001,2,4,1,9001,9001,9001,9001,1,736696.744444444,21
11841028,1,2,1,52,1,1,1,9001,5,1,9001,9001,9001,9001,1,736696.745138889,21
11841028,1,3,1,52,2,1,1,9001,4,1,9001,9001,9001,9001,1,736696.745138889,21
11841028,1,4,1,12,1,1,9001,2,3,1,9001,9001,9001,9001,1,736696.745833333,21
11841028,1,5,1,51,2,1,9001,2,2,1,9001,9001,9001,9001,1,736696.745833333,21
11841028,1,6,1,79,2,1,9001,2,2,1,9001,9001,9001,9001,1,736696.745833333,21
11841028,1,7,1,14,1,3,1,9001,4,9001,9001,3,9001,9001,1,736696.746527778,21
11841028,1,8,1,14,1,3,1,9001,4,9001,9001,3,9001,9001,1,736696.746527778,21
11841028,1,9,1,14,2,3,9001,2,4,9001,9001,3,9001,9001,1,736696.747222222,21
11841028,1,10,1,14,1,3,9001,2,4,9001,9001,3,9001,9001,1,736696.747222222,21
11841028,1,11,2,27.5,2,3,9001,2,5,9001,9001,3,9001,9001,1,736696.748611111,21
11841028,1,12,2,32.5,1,3,9001,2,4,9001,9001,3,9001,9001,1,736696.749305556,21
11841028,1,13,2,40,1,3,9001,2,4,9001,9001,3,9001,9001,1,736696.751388889,21
11841028,1,14,1,14,1,3,1,9001,3,9001,9001,3,9001,9001,1,736696.751388889,21
11841028,1,15,1,14,1,3,9001,2,4,9001,9001,3,9001,9001,1,736696.752083333,21
11841028,1,16,1,14,2,3,9001,2,4,9001,9001,3,9001,9001,1,736696.752083333,21
11841028,1,17,2,45,2,997,9001,2,2,9001,9001,9001,9001,997,1,736696.752777778,21
11841028,1,18,2,55,1,997,9001,2,1,9001,9001,9001,9001,997,2,736696.753472222,21
11841028,1,19,2,13,1,3,1,9001,1,9001,9001,3,9001,9001,5,736696.759027778,21
11841028,1,20,1,14,1,3,9001,9001,2,9001,9001,3,9001,9001,4,736696.759027778,21
11841028,1,21,2,45,2,997,1,2,1,9001,9001,9001,9001,997,4,736696.760416667,21
11841028,1,22,2,35,1,997,1,9001,2,9001,9001,9001,4,9001,5,736696.760416667,21
11841028,1,23,2,45,1,997,9001,2,1,9001,9001,9001,9001,997,1,736696.761805556,21
11841028,1,24,2,35,1,997,9001,2,2,9001,9001,9001,9001,997,3,736696.761805556,21
11841028,1,25,2,22.5,2,997,9001,2,1,9001,9001,9001,4,9001,2,736696.7625,21
11841028,1,26,2,25,2,3,9001,2,3,9001,9001,3,9001,9001,1,736696.763194444,21
11841028,1,27,2,32.5,1,3,1,9001,3,9001,9001,3,9001,9001,1,736696.763194444,21
11841028,1,28,1,14,2,3,9001,2,4,9001,9001,3,9001,9001,1,736696.763888889,21
11841028,1,29,1,14,2,3,9001,2,4,9001,9001,3,9001,9001,1,736696.763888889,21
11841028,1,30,1,14,1,3,9001,2,4,9001,9001,3,9001,9001,1,736696.764583333,21
11841028,1,31,1,14,2,3,1,9001,1,9001,9001,3,9001,9001,1,736696.764583333,21
11841028,1,32,1,14,2,3,1,9001,1,9001,9001,3,9001,9001,1,736696.764583333,21
11841028,1,33,2,45,1,1,9001,2,1,1,9001,9001,9001,9001,2,736696.765972222,21
11841028,1,34,2,52.5,1,1,9001,2,1,9001,9001,9001,9001,9001,1,736696.765972222,21
30022876,997,1,2,33,2,5,9001,2,5,9001,2,9001,9001,9001,1,736696.684722222,26
30022876,997,2,2,23,1,5,9001,2,5,9001,2,9001,9001,9001,1,736696.685416667,26
23869239,1,1,1,67,2,1,9001,2,4,1,9001,9001,9001,9001,1,736696.527083333,25
64996187,1,1,2,28,2,5,9001,2,1,9001,2,9001,9001,9001,4,736696.522222222,29
64996187,1,2,2,48,2,5,9001,2,1,9001,2,9001,9001,9001,1,736696.522222222,29
64996187,1,3,2,33,2,5,9001,2,1,9001,2,9001,9001,9001,1,736696.522916667,29
64996187,1,4,2,28,2,5,9001,2,1,9001,2,9001,9001,9001,1,736696.522916667,29
64996187,1,5,2,23,2,5,9001,2,1,9001,2,9001,9001,9001,2,736696.522916667,29
86072707,1,1,2,43,1,5,1,2,5,9001,2,9001,9001,9001,1,736696.974305556,13
86072707,1,2,2,48,2,5,9001,2,5,9001,2,9001,9001,9001,1,736696.974305556,13
86072707,1,3,2,23,1,5,9001,2,5,9001,2,9001,9001,9001,1,736696.975,13
86072707,1,4,2,48,2,5,9001,2,5,9001,2,9001,9001,9001,2,736696.976388889,13
54550414,1,1,1,39,1,997,9001,2,4,9001,9001,9001,9001,997,2,736696.995833333,10
54550414,1,2,1,38,2,997,9001,2,4,9001,9001,9001,9001,997,2,736696.996527778,10
54550414,1,3,1,4,1,997,1,9001,3,9001,9001,9001,9001,997,2,736696.999305556,10
78485378,999,1,1,30,1,5,9001,2,4,9001,2,9001,9001,9001,1,736696.747916667,28
78485378,999,2,1,60,2,5,9001,9001,4,9001,2,9001,9001,9001,1,736696.747916667,28
78485378,999,3,2,999,2,5,9001,9001,4,9001,2,9001,9001,9001,1,736696.748611111,28
78485378,999,4,2,999,2,5,9001,9001,4,9001,2,9001,9001,9001,1,736696.748611111,28
78485378,999,5,2,999,2,5,9001,2,4,9001,2,9001,9001,9001,1,736696.749305556,28
78485378,999,6,2,999,2,997,9001,2,3,9001,9001,9001,9001,997,2,736696.749305556,28
78485378,999,7,1,65,2,997,9001,2,3,9001,9001,9001,9001,997,3,736696.749305556,28
78485378,999,8,1,66,2,997,9001,2,3,9001,9001,9001,9001,997,3,736696.75,28
78485378,999,9,1,60,2,997,9001,2,3,9001,9001,9001,9001,997,3,736696.75,28
78485378,999,10,2,999,1,997,9001,2,1,9001,9001,9001,9001,9001,3,736696.750694444,28
78485378,999,11,2,999,1,997,9001,2,1,9001,9001,9001,9001,9001,2,736696.750694444,28
78485378,999,12,2,999,1,999,9001,2,1,9001,9001,9001,9001,9001,2,736696.750694444,28
78917226,1,1,2,48,2,1,1,2,4,1,9001,9001,9001,997,1,736696.698611111,27
78917226,1,2,2,48,1,1,1,2,4,1,9001,9001,9001,997,1,736696.699305556,27
78917226,1,3,2,18,2,1,1,2,4,1,9001,9001,9001,997,1,736696.699305556,27
78917226,1,4,2,8,1,1,1,2,3,9001,9001,9001,9001,997,3,736696.695138889,27
78917226,1,5,2,28,2,1,9001,2,3,9001,9001,9001,9001,997,3,736696.695138889,27
78917226,1,6,2,13,2,1,9001,2,2,1,9001,9001,9001,9001,3,736696.696527778,27
78917226,1,7,2,13,2,1,9001,2,2,1,9001,9001,9001,9001,3,736696.697222222,27
78917226,1,8,2,18,1,997,9001,2,1,9001,9001,9001,9001,997,5,736696.699305556,27
55257573,1,1,2,999,1,999,9001,2,2,1,9001,9001,9001,9001,1,736696.497916667,15
55257573,1,2,2,999,2,999,1,9001,2,1,9001,9001,9001,9001,1,736696.498611111,15
55257573,1,3,1,56,1,999,9001,2,2,9001,2,9001,9001,9001,1,736696.498611111,15
55257573,1,4,1,42,2,999,9001,2,2,9001,2,9001,9001,9001,1,736696.499305556,15
55257573,1,5,1,44,2,5,9001,2,2,9001,2,9001,9001,9001,1,736696.499305556,15
55257573,1,6,1,45,2,5,9001,2,2,9001,2,9001,9001,9001,1,736696.5,15
55257573,1,7,1,38,1,5,9001,2,2,9001,2,9001,9001,9001,1,736696.5,15
55257573,1,8,1,57,2,5,9001,2,2,9001,2,9001,9001,9001,1,736696.500694444,15
92407597,1,1,2,48,2,997,9001,2,3,9001,9001,9001,9001,997,2,736696.721527778,22
92407597,1,2,2,13,1,3,9001,2,4,9001,9001,3,9001,9001,2,736696.722916667,22
92407597,1,3,2,13,1,3,9001,2,4,9001,9001,3,9001,9001,2,736696.722916667,22
92407597,1,4,2,13,2,3,9001,2,4,9001,9001,3,9001,9001,2,736696.722916667,22
92407597,1,5,2,13,2,3,9001,2,4,9001,9001,3,9001,9001,2,736696.723611111,22
92407597,1,6,2,13,2,3,9001,2,4,9001,9001,3,9001,9001,2,736696.723611111,22
92407597,1,7,2,48,1,1,9001,2,4,1,9001,9001,9001,9001,1,736696.724305556,22
92407597,1,8,2,48,2,1,9001,2,4,1,9001,9001,9001,9001,1,736696.725,22
92407597,1,9,2,18,2,1,1,2,4,1,9001,9001,9001,9001,1,736696.725,22
90415556,1,1,1,47,1,1,9001,2,2,1,9001,9001,9001,9001,1,736696.54375,20
90415556,1,2,1,46,2,1,1,9001,2,1,9001,9001,9001,9001,1,736696.54375,20
90415556,1,3,1,14,1,1,9001,2,1,1,9001,3,4,9001,1,736696.54375,20
90415556,1,4,1,75,2,1,9001,2,1,1,9001,9001,9001,9001,1,736696.544444444,20
90415556,1,5,1,13,2,997,9001,2,3,9001,9001,9001,9001,997,4,736696.544444444,20
90415556,1,6,1,46,2,997,9001,2,3,9001,9001,9001,9001,997,4,736696.545138889,20
90415556,1,7,1,47,1,997,9001,2,3,9001,9001,9001,9001,997,4,736696.545138889,20
17892155,1,1,2,63,2,1,1,9001,1,1,9001,9001,9001,9001,2,736696.429166667,41
98287770,1,1,2,25,2,5,9001,2,2,9001,2,9001,9001,9001,1,736696.510416667,15
98287770,1,2,2,52.5,2,5,9001,2,2,9001,2,9001,9001,9001,1,736696.511111111,15
98287770,1,3,2,22.5,2,5,9001,2,1,9001,2,9001,9001,9001,2,736696.511805556,15
98287770,1,4,2,32.5,1,997,1,9001,1,9001,9001,9001,9001,997,2,736696.5125,15
98287770,1,5,2,27.5,1,5,9001,2,1,9001,2,9001,9001,9001,2,736696.513194444,15
98287770,1,6,1,50,2,1,9001,2,2,1,9001,9001,9001,9001,2,736696.513194444,15
98287770,1,7,1,25,1,1,9001,2,1,9001,9001,9001,9001,9001,1,736696.513888889,15
98287770,1,8,1,55,1,1,9001,2,1,1,9001,9001,9001,9001,2,736696.514583333,15
98287770,1,9,2,27.5,2,5,9001,2,1,9001,2,9001,9001,9001,2,736696.515277778,15
98287770,1,10,2,42.5,2,5,9001,2,1,9001,2,9001,9001,9001,2,736696.515277778,15
20162067,997,1,2,58,1,5,9001,2,5,9001,2,9001,9001,9001,1,736696.938194444,14
20162067,997,2,2,58,1,1,9001,2,4,1,9001,9001,9001,9001,1,736696.938888889,14
20162067,997,3,2,58,2,1,9001,2,4,1,9001,9001,9001,9001,1,736696.941666667,14
31080111,1,1,2,33,1,1,1,2,4,1,9001,9001,4,9001,1,736696.997916667,17
31080111,1,2,2,33,2,997,1,2,4,9001,2,9001,9001,9001,3,736696,18
31080111,1,3,2,33,2,5,1,2,4,9001,2,9001,9001,9001,3,736696.000694444,18
31080111,1,4,2,58,2,1,9001,2,4,9001,2,9001,9001,9001,2,736696.001388889,18
31080111,1,5,2,63,2,1,9001,2,4,1,9001,9001,9001,9001,2,736696.002083333,18
31080111,1,6,2,63,1,1,9001,2,4,1,9001,9001,9001,9001,2,736696.003472222,18
31080111,1,7,2,53,1,1,9001,2,4,1,9001,9001,9001,9001,2,736696.003472222,18
31080111,1,8,2,53,1,1,9001,2,4,1,9001,9001,9001,9001,2,736696.004166667,18
31080111,1,9,2,53,2,1,9001,2,4,1,9001,9001,9001,9001,2,736696.004166667,18
31080111,1,10,2,8,2,1,9001,2,4,1,9001,9001,9001,9001,2,736696.005555556,18
31080111,1,11,2,3,2,1,9001,2,4,1,9001,9001,9001,9001,2,736696.00625,18
31080111,1,12,2,53,1,1,9001,2,4,1,9001,9001,9001,9001,2,736696.006944445,18
31080111,1,13,2,13,2,1,9001,2,4,1,9001,9001,9001,9001,2,736696.007638889,18
31080111,1,14,2,18,2,1,9001,2,4,1,9001,9001,9001,9001,2,736696.007638889,18
78251014,1,1,2,63,1,1,9001,2,3,1,9001,9001,9001,9001,2,736696.59375,27
78251014,1,2,2,28,1,1,9001,2,2,1,9001,9001,9001,9001,1,736696.595833333,27
32301026,997,1,2,18,1,5,9001,2,4,9001,2,9001,9001,9001,2,736696.982638889,18
32301026,997,2,2,18,2,5,9001,2,4,9001,2,9001,9001,9001,2,736696.983333333,18
32301026,997,3,2,28,1,5,9001,2,4,9001,2,9001,9001,9001,2,736696.984722222,18
32301026,997,4,2,23,2,5,9001,2,4,9001,2,9001,9001,9001,2,736696.985416667,18
32301026,997,5,2,43,2,5,9001,2,3,9001,2,9001,9001,9001,2,736696.986111111,18
32301026,997,6,2,33,2,5,9001,2,3,9001,2,9001,9001,9001,2,736696.989583333,18
32301026,997,7,2,63,2,5,9001,2,1,9001,2,9001,9001,9001,2,736696.990277778,18
32301026,997,8,2,63,1,5,9001,2,2,9001,2,9001,9001,9001,2,736696.990972222,18
32301026,997,9,2,63,2,5,9001,2,1,9001,2,9001,9001,9001,2,736696.991666667,18
67890127,999,1,1,50,2,5,9001,2,4,9001,9001,9001,9001,9001,999,736696.720833333,25
67890127,999,2,1,27,2,5,9001,2,4,9001,9001,9001,9001,9001,999,736696.721527778,25
67890127,999,3,1,25,1,5,9001,2,4,9001,9001,9001,9001,9001,999,736696.722222222,25
67890127,999,4,1,35,1,5,9001,2,4,9001,9001,9001,9001,9001,999,736696.722222222,25
67890127,999,5,1,53,2,997,9001,2,3,9001,9001,9001,9001,9001,1,736696.722222222,25
67890127,999,6,1,90,2,997,1,9001,2,9001,9001,9001,9001,9001,5,736696.722916667,25
67890127,999,7,1,58,2,997,1,9001,4,9001,9001,9001,9001,997,2,736696.723611111,25
67890127,999,8,1,37,1,997,1,9001,4,9001,9001,9001,9001,997,3,736696.723611111,25
67890127,999,9,1,56,2,997,1,9001,4,9001,9001,9001,9001,997,2,736696.724305556,25
67890127,999,10,2,32.5,1,997,9001,2,2,9001,9001,9001,9001,997,5,736696.725,25
67890127,999,11,2,32.5,2,997,9001,2,2,9001,9001,9001,9001,997,5,736696.725694445,25
67890127,999,12,2,43,1,997,9001,2,1,9001,9001,9001,9001,997,1,736696.726388889,25
67890127,999,13,1,56,2,997,1,9001,4,9001,9001,9001,9001,997,2,736696.727083333,25
67890127,999,14,2,33,2,997,9001,2,1,9001,9001,9001,9001,997,2,736696.727777778,25
67890127,999,15,1,56,2,997,1,9001,3,9001,9001,9001,9001,997,2,736696.727777778,25
67890127,999,16,1,57,1,997,9001,9001,3,9001,9001,9001,9001,997,2,736696.728472222,25
67890127,999,17,2,55,2,997,9001,9001,3,9001,9001,9001,9001,997,4,736696.729166667,25
62310371,1,1,2,3,1,997,1,9001,2,1,9001,9001,9001,9001,5,736696.500694444,25
62310371,1,2,2,28,2,997,9001,2,4,1,9001,9001,9001,9001,2,736696.501388889,25
62310371,1,3,2,28,2,997,9001,2,4,1,9001,9001,9001,9001,3,736696.501388889,25
62310371,1,4,2,28,1,997,9001,2,4,1,9001,9001,9001,9001,3,736696.502083333,25
62310371,1,5,2,33,2,1,9001,2,4,1,9001,9001,9001,9001,1,736696.502083333,25
93403811,1,1,1,43,2,1,1,9001,2,1,9001,9001,9001,9001,1,736696.621527778,25
93403811,1,2,1,43,1,1,1,9001,1,1,9001,9001,9001,9001,1,736696.623611111,25
93403811,1,3,1,19,2,3,1,9001,2,9001,9001,3,9001,9001,1,736696.623611111,25
80684232,1,1,2,53,1,5,9001,2,5,9001,2,9001,9001,9001,1,736696.877083333,15
80684232,1,2,2,33,1,5,9001,2,5,9001,2,9001,9001,9001,1,736696.877777778,15
80684232,1,3,2,43,1,5,9001,2,1,9001,2,9001,9001,9001,2,736696.878472222,15
80684232,1,4,2,38,2,5,9001,2,5,9001,2,9001,9001,9001,1,736696.879166667,15
80684232,1,5,2,53,1,1,9001,2,4,1,9001,9001,9001,9001,1,736696.879861111,15
80684232,1,6,2,53,2,1,1,2,4,1,9001,9001,9001,9001,1,736696.88125,15
80684232,1,7,2,999,1,997,9001,2,2,9001,9001,9001,4,9001,5,736696.881944445,15
80684232,1,8,2,999,1,5,9001,2,1,9001,2,9001,9001,9001,5,736696.882638889,15
80684232,1,9,2,999,1,5,9001,2,1,9001,2,9001,9001,9001,5,736696.883333333,15
80684232,1,10,2,999,1,5,9001,2,1,9001,2,9001,9001,9001,5,736696.883333333,15
80684232,1,11,2,999,1,999,9001,2,1,9001,9001,9001,9001,997,4,736696.885416667,15
80684232,1,12,2,999,2,997,9001,2,1,9001,9001,9001,9001,997,5,736696.885416667,15
39273981,1,1,2,55,2,999,1,2,5,9001,9001,9001,9001,9001,3,736696.536805556,20
39273981,1,2,2,55,2,999,1,2,5,9001,9001,9001,9001,9001,3,736696.5375,20
39273981,1,3,2,55,2,999,1,2,5,9001,9001,9001,9001,9001,3,736696.538194445,20
39273981,1,4,1,3,1,997,1,9001,1,9001,9001,9001,9001,9001,4,736696.538194445,20
39273981,1,5,1,4,1,5,1,9001,5,9001,2,9001,9001,9001,1,736696.538888889,20
39273981,1,6,1,4,2,5,1,9001,5,9001,2,9001,9001,9001,1,736696.538888889,20
39273981,1,7,1,5,1,999,1,9001,5,9001,2,9001,9001,9001,1,736696.538888889,20
39273981,1,8,1,11,1,999,1,9001,5,9001,2,9001,9001,9001,1,736696.539583333,20
87088262,997,1,2,28,2,5,9001,2,5,9001,2,9001,9001,9001,1,736696.48125,19
24760713,997,1,1,58,1,5,9001,2,2,9001,9001,9001,9001,9001,4,736696.533333333,25
24760713,997,2,1,83,2,1,9001,2,4,1,9001,9001,9001,9001,1,736696.534027778,25
82976814,997,1,2,18,2,5,9001,2,5,9001,2,9001,9001,9001,1,736696.476388889,41
88405608,999,1,1,57,2,1,9001,2,4,1,9001,9001,9001,9001,1,736696.715972222,28
88405608,999,2,1,20,2,999,1,2,5,9001,9001,3,9001,9001,1,736696.716666667,28
88405608,999,3,1,60,1,1,9001,2,4,1,9001,9001,9001,9001,1,736696.716666667,28
88405608,999,4,1,21,2,997,1,2,4,9001,9001,9001,9001,997,5,736696.717361111,28
62323231,1,1,2,58,1,1,9001,9001,1,9001,9001,9001,9001,9001,1,736696.916666667,19
62323231,1,2,2,53,2,1,9001,9001,1,9001,9001,9001,9001,9001,1,736696.916666667,19
25419195,1,1,2,63,999,1,9001,2,1,1,9001,9001,9001,9001,1,736696.640277778,18
25419195,1,2,2,63,2,1,9001,2,2,1,9001,9001,9001,9001,1,736696.641666667,18
25419195,1,3,2,33,2,997,9001,2,1,9001,9001,9001,9001,997,2,736696.646527778,18
25419195,1,4,2,53,1,997,9001,2,2,9001,9001,9001,9001,9001,4,736696.052083333,20
25419195,1,5,2,33,2,997,9001,2,1,9001,9001,9001,9001,9001,4,736696.052777778,20
45357188,997,1,1,53,1,997,9001,2,5,9001,9001,9001,9001,9001,1,736696.796527778,28
45357188,997,2,1,22,2,1,9001,2,5,9001,9001,9001,9001,9001,1,736696.796527778,28
45357188,997,3,1,20,1,999,9001,2,5,9001,9001,9001,9001,9001,1,736696.797222222,28
45357188,997,4,1,46,2,3,9001,2,5,9001,9001,9001,9001,9001,1,736696.797222222,28
45357188,997,5,1,29,2,3,9001,2,999,9001,9001,9001,9001,9001,1,736696.797916667,28
45357188,997,6,1,39,999,3,9001,2,5,9001,9001,9001,9001,9001,2,736696.798611111,28
45357188,997,7,1,52,2,3,9001,2,5,9001,9001,9001,9001,9001,2,736696.798611111,28
19094963,997,1,1,13,1,1,1,9001,4,1,9001,9001,9001,9001,1,736696.732638889,28
19094963,997,2,1,8,1,1,1,9001,4,1,9001,9001,9001,9001,1,736696.733333333,28
19094963,997,3,1,41,2,1,1,9001,5,1,9001,9001,9001,9001,1,736696.733333333,28
19094963,997,4,1,43,2,1,9001,2,4,1,9001,9001,9001,9001,1,736696.733333333,28
19094963,997,5,1,34,999,5,9001,2,5,9001,2,9001,9001,9001,1,736696.734027778,28
19094963,997,6,1,31,999,5,9001,2,5,9001,2,9001,9001,9001,1,736696.734027778,28
19094963,997,7,1,60,999,5,9001,2,5,9001,2,9001,9001,9001,1,736696.734722222,28
19094963,997,8,1,56,999,5,9001,2,5,9001,2,9001,9001,9001,1,736696.734722222,28
19094963,997,9,1,49,999,5,9001,2,5,9001,2,9001,9001,9001,1,736696.735416667,28
19094963,997,10,1,47,999,5,9001,2,5,9001,2,9001,9001,9001,1,736696.735416667,28
19094963,997,11,1,38,999,5,9001,2,5,9001,2,9001,9001,9001,1,736696.736111111,28
19094963,997,12,1,56,1,5,9001,2,5,9001,2,9001,9001,9001,1,736696.736111111,28
19094963,997,13,1,54,1,5,9001,2,5,9001,2,9001,9001,9001,1,736696.736111111,28
19094963,997,14,1,34,1,5,9001,2,5,9001,2,9001,9001,9001,1,736696.736805556,28
19094963,997,15,1,30,1,5,9001,2,5,9001,2,9001,9001,9001,1,736696.736805556,28
19094963,997,16,1,42,1,5,9001,2,5,9001,2,9001,9001,9001,1,736696.7375,28
19094963,997,17,1,40,1,5,9001,2,5,9001,2,9001,9001,9001,1,736696.7375,28
19094963,997,18,1,56,1,5,9001,2,5,9001,2,9001,9001,9001,1,736696.738194444,28
19094963,997,19,1,40,1,997,9001,2,3,9001,9001,9001,9001,997,2,736696.738194444,28
19094963,997,20,1,47,1,997,9001,2,5,9001,9001,9001,9001,997,2,736696.738888889,28
19094963,997,21,1,40,2,997,9001,9001,2,9001,9001,9001,9001,997,2,736696.738888889,28
19094963,997,22,1,40,1,997,9001,9001,2,9001,9001,9001,9001,997,2,736696.738888889,28
19094963,997,23,1,40,1,999,9001,9001,2,9001,9001,9001,9001,9001,2,736696.739583333,28
17257781,997,1,2,38,2,5,9001,2,1,9001,2,9001,9001,9001,1,736696.668055556,41
17257781,997,2,2,38,1,5,9001,2,4,9001,2,9001,9001,9001,2,736696.669444444,41
17257781,997,3,2,33,1,997,9001,2,2,9001,9001,9001,4,9001,3,736696.670138889,41
17257781,997,4,2,33,1,5,9001,2,3,9001,2,9001,9001,9001,2,736696.670833333,41
17257781,997,5,2,28,2,5,9001,2,1,9001,2,9001,9001,9001,2,736696.671527778,41
17257781,997,6,2,33,2,1,1,2,3,1,9001,9001,9001,9001,1,736696.672222222,41
17257781,997,7,1,4,2,1,1,2,3,1,9001,9001,9001,9001,1,736696.672222222,41
17257781,997,8,2,23,2,1,9001,2,1,1,9001,9001,9001,9001,1,736696.672916667,41
17257781,997,9,2,28,999,997,1,2,3,9001,9001,9001,4,9001,4,736696.672916667,41
17257781,997,10,2,33,1,5,1,2,3,9001,9001,9001,9001,997,5,736696.673611111,41
70253310,1,1,2,38,1,999,9001,2,2,9001,9001,9001,9001,997,4,736696.611111111,25
70253310,1,2,1,19,2,997,9001,9001,2,9001,9001,9001,9001,997,3,736696.611111111,25
70253310,1,3,1,78,1,997,9001,2,4,9001,9001,9001,9001,997,1,736696.611805556,25
70253310,1,4,2,38,1,997,9001,2,1,9001,9001,9001,9001,997,4,736696.611805556,25
70253310,1,5,2,999,1,997,9001,2,4,9001,9001,9001,9001,997,4,736696.614583333,25
29415238,1,1,1,2,999,3,1,2,4,9001,9001,3,9001,9001,1,736696.875,21
29415238,1,2,2,33,1,1,1,2,4,1,9001,9001,9001,9001,1,736696.870833333,21
29415238,1,3,2,33,2,1,1,2,5,1,9001,9001,9001,9001,1,736696.871527778,21
29415238,1,4,2,58,2,1,1,2,5,1,9001,9001,9001,9001,1,736696.871527778,21
29415238,1,5,2,58,1,1,1,2,5,9001,9001,9001,9001,9001,1,736696.872222222,21
29415238,1,6,2,23,2,3,1,2,4,9001,9001,3,9001,9001,1,736696.873611111,21
29415238,1,7,2,23,2,3,1,2,4,9001,9001,9001,9001,9001,1,736696.873611111,21
29415238,1,8,1,2,999,3,1,2,4,9001,9001,3,9001,9001,1,736696.874305556,21
29415238,1,9,1,2,999,3,1,2,4,9001,9001,3,9001,9001,1,736696.875,21
29415238,1,10,1,2,999,3,1,2,4,9001,9001,9001,9001,9001,1,736696.875694444,21
29415238,1,11,2,3,999,3,1,2,4,9001,9001,3,9001,9001,1,736696.875694444,21
29415238,1,12,2,3,999,3,1,2,4,9001,9001,3,9001,9001,1,736696.876388889,21
29415238,1,13,2,3,999,3,1,2,4,9001,9001,3,9001,9001,1,736696.876388889,21
29415238,1,14,2,3,999,3,1,2,4,9001,9001,3,9001,9001,1,736696.877083333,21
29415238,1,15,2,3,999,3,1,2,4,9001,9001,3,9001,9001,1,736696.877777778,21
